param m:=150;
param k:=3;
param d: 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150:=
83  2.8948229652260236 2.854820484724038 3.036445290137793 2.891366458960191 2.9495762407505244 2.660826939130014 2.99833287011299 2.8089143810376265 3.041381265149109 2.817800560721075 2.814249455894057 2.789265136196267 2.92403830344269 3.374907406137242 3.159113799786262 3.0495901363953806 3.0 2.8618176042508368 2.621068484416231 2.875760768909682 2.547547840571397 2.808914381037628 3.414674215792774 2.4859605789312105 2.547547840571397 2.649528259898352 2.657066051117285 2.7856776554368237 2.8460498941515393 2.7838821814150085 2.729468812791234 2.6551836094703503 3.047950130825635 3.0967725134404027 2.817800560721075 3.029851481508622 2.913760456866691 2.817800560721075 3.132091952673165 2.782085548648709 2.9748949561287024 3.069201850644563 3.1575306807693875 2.6324893162176353 2.5179356624028366 2.8548204847240406 2.826658805020513 2.989983277545209 2.830194339616981 2.8722813232690143 1.5394804318340576 1.029563014098708 1.5684387141358194 0.5196152422706525 1.0392304845413256 0.624499799839829 1.1874342087038023 1.1401754250991398 1.0862780491200181 0.6324555320336748 1.1532562594670788 0.5291502622129192 0.583095189484533 0.9000000000000012 0.4242640687119282 1.122497216032172 0.761577310586399 0.282842712474616 0.9273618495495777 0.3000000000000057 1.1958260743101428 0.34641016151375126 1.174734012447071 0.8602325267042598 0.7549834435270799 1.0099504938362058 1.363818169698575 1.5362291495737215 0.7280109889280624 0.4690415759823266 0.4472135954999611 0.5099019513592835 0.0 1.28062484748657 0.8366600265340814 1.0246950765959655 1.3038404810405309 0.8185352771872374 0.42426406871193656 0.38729833462073066 0.5916079783099568 0.8426149773176321 0.1414213562372703 1.0954451150103304 0.3741657386773854 0.4358898943540566 0.38729833462073066 0.6082762530298257 1.1618950038622227 0.26457513110644615 2.5903667693977255 1.3892443989449779 2.5670995305986852 1.8814887722226796 2.278157149978903 3.3808283008753923 1.2083045973594606 2.9000000000000017 2.1954498400100135 3.0495901363953832 1.6792855623746687 1.6763054614240216 2.1118712081942896 1.3784048752090243 1.699999999999996 1.944222209522362 1.8708286933869707 3.6959437225152674 3.71887079635741 1.2609520212918561 2.43104915622864 1.3000000000000045 3.4785054261852184 1.2688577540449575 2.2847319317591754 2.641968962724585 1.1575836902790118 1.2409673645990824 2.017424100183203 2.4124676163629624 2.81069386451104 3.5369478367654814 2.0639767440550307 1.337908816025957 1.7406895185529132 3.122498999199197 2.251666049839542 1.854723699099144 1.1401754250991367 2.1047565179849204 2.302172886644273 2.0049937655763412 1.3892443989449779 2.54165300542776 2.4698178070456955 1.949358868961792 1.4106735979665916 1.7058722109231972 2.027313493271322 1.378404875209014
84  4.135214625627067 4.117037770047781 4.28252262107277 4.127953488110059 4.178516483155236 3.847076812334267 4.222558466143483 4.050925820105819 4.272001872658765 4.0718546143004675 4.034848200366402 4.0174618853201345 4.179712908801274 4.607602413403311 4.347413023856833 4.168932717135165 4.204759208325725 4.102438299353205 3.814446224552131 4.082891132518721 3.790778284204971 4.02616442783948 4.641120554348916 3.7336309405188945 3.758989225842501 3.9115214431215897 3.8961519477556323 4.024922359499621 4.096339829652808 4.018706259482024 3.9761790704142106 3.905124837953325 4.220189569201839 4.260281680828157 4.0718546143004675 4.291852746774987 4.158124577258357 4.0718546143004675 4.364630568559039 4.027406113120453 4.215447781671598 4.305810028322197 4.382921400162224 3.8587562763149474 3.701351104664349 4.112177038990419 4.028647415696738 4.226109321823087 4.050925820105819 4.124318125460257 1.2041594578792367 0.8831760866327772 1.0099504938362058 1.3076696830622023 0.7211102550927951 0.7416198487095548 0.7810249675906742 2.213594362117865 0.8602325267042762 1.4560219778561028 2.099999999999999 0.9591663046625374 1.349073756323207 0.5000000000000142 1.593737745050927 1.0862780491200181 0.787400787401184 1.1832159566199256 0.8124038404635852 1.3747727084867574 0.624499799839829 1.1489125293075997 0.42426406871193656 0.5830951894845208 0.964365076099299 0.9899494936611686 0.8831760866327772 0.7745966692414888 0.6403124237432711 1.7378147196982714 1.509966887054155 1.6309506430300122 1.28062484748657 0.0 0.905538513813734 0.9219544457292933 0.9055385138137301 0.9110433579144289 1.157583690279024 1.2609520212918506 0.9539392014169513 0.6244997998398403 1.1916375287812961 2.1817424229271425 1.0295630140986978 1.0723805294763602 1.0148891565092224 0.9000000000000091 2.3473389188611016 1.0908712114635704 1.4387494569938233 0.36055512754639263 1.4798648586948782 0.6480740698407873 1.0908712114635835 2.269361143582048 1.2727922061357873 1.791647286716898 1.029563014098701 2.014944167960989 0.8124038404636027 0.538516480713443 1.0677078252031247 0.5477225575051635 0.8306623862918147 0.9695359714832573 0.734846922834948 2.6495282598983585 2.574878637916743 0.5196152422706594 1.382027496108519 0.6082762530298373 2.3706539182259374 0.41231056256178533 1.2083045973594664 1.5937377450509291 0.42426406871190303 0.42426406871193656 0.8185352771872286 1.4212670403551932 1.7492855684535826 2.5826343140289945 0.8831760866327772 0.33166247903553914 0.5567764362830042 2.114237451186594 1.2124355652982195 0.7211102550927951 0.46904157598234175 1.1445523142259606 1.2409673645990882 1.2083045973594546 0.36055512754639263 1.4212670403551781 1.4212670403551981 1.0392304845413118 0.4795831523312613 0.7141428428542786 1.05356537528526 0.3741657386773759
85  3.4117444218463984 3.3985290935932864 3.529872518944558 3.3674916480965478 3.43802268753422 3.140063693621515 3.4423828956117024 3.3181320046074125 3.508560958569767 3.349626844888845 3.3436506994600985 3.258834147360063 3.45398320783411 3.8379682124790984 3.706750598570129 3.501428280002319 3.501428280002317 3.374907406137242 3.1638584039112736 3.342154993413681 3.112876483254676 3.2848135411313684 3.8652296180175383 3.003331483536243 2.9949958263743874 3.2031234756093943 3.1527765540868877 3.313608305156181 3.3911649915626363 3.2603680773802215 3.2357379374726882 3.220248437620921 3.4942810419312296 3.570714214271426 3.349626844888845 3.574912586343897 3.491418050019218 3.349626844888845 3.5958309192730407 3.307567081708245 3.4770677301427413 3.602776706930365 3.6013886210738213 3.1032241298365806 2.9495762407505257 3.3778691508109078 3.2908965343808676 3.4612136599753587 3.345145736735548 3.3985290935932886 1.6278820596099681 1.019803902718567 1.5556349186104097 0.8888194417315544 1.1224972160321784 0.41231056256174226 0.9746794344808832 1.5165750888103091 1.2247448713915774 0.7071067811865576 1.5524174696260036 0.5830951894845391 1.224744871391586 0.7416198487095548 0.9486832980505093 1.3114877048603997 0.2000000000000334 0.8124038404635983 1.1313708498984765 0.9000000000000131 0.6855654600400932 0.9055385138137378 1.1045361017187192 0.8124038404635939 1.0440306508910497 1.2083045973594606 1.449137674618942 1.4071247279470251 0.6082762530298024 1.224744871391586 1.0099504938362023 1.1224972160321816 0.8366600265340814 0.9055385138137301 0.0 0.7280109889280331 1.3190905958272845 1.1618950038622227 0.48989794855665214 0.7416198487095595 0.5196152422706662 0.7141428428542786 0.8124038404636027 1.5297058540778365 0.5099019513592835 0.519615242270673 0.4795831523312687 0.8544003745317471 1.6583123951777021 0.5744562646537952 2.037154878746334 0.8774964387392099 2.282542442102661 1.4560219778560954 1.8411952639521971 3.0999999999999974 0.7348469228349529 2.6362852652928113 1.9287301521985871 2.6758176320519325 1.3638181696985803 1.3747727084867523 1.822086715828854 0.9165151389911699 1.1704699910719645 1.5231546211727793 1.5165750888103091 3.355592347112502 3.4423828956117 1.118033988749895 2.0904544960366813 0.7000000000000065 3.2280024783137926 1.0723805294763569 1.892088792842446 2.3706539182259374 0.9273618495495547 0.8602325267042598 1.6155494421403467 2.222611077089283 2.600000000000001 3.2787192621510024 1.6552945357246875 1.0999999999999908 1.3674794331177307 2.9137604568666897 1.729161646579061 1.449137674618942 0.7348469228349384 1.8520259177452114 1.9287301521985907 1.8055470085267764 0.8774964387392099 2.1447610589527137 2.0542638584174133 1.679285562374656 1.2124355652982077 1.3964240043768952 1.4999999999999905 0.8366600265340602
86  3.519943181359609 3.5972211497209914 3.7322915213043037 3.6069377593742864 3.5510561809129415 3.144837038703278 3.6414282912066285 3.4583232931581165 3.7920970451717086 3.542597916783671 3.3778691508109078 3.436568055487916 3.6687872655688305 4.106093033529563 3.64005494464026 3.395585369269929 3.5057096285916196 3.4813790371058446 3.127299154222379 3.414674215792777 3.1874754901018436 3.3674916480965478 4.02616442783948 3.1416556144810035 3.187475490101846 3.395585369269928 3.29393381840012 3.4073450074801652 3.4942810419312296 3.4785054261852166 3.449637662132069 3.2863353450309942 3.5185224171518374 3.5298725189445594 3.542597916783671 3.726929030716845 3.529872518944558 3.542597916783671 3.8626415831655936 3.430743359681689 3.5972211497209914 3.923009049186607 3.8470768123342696 3.228002478313795 3.0282007859453457 3.591656999213597 3.3674916480965478 3.6837480912787743 3.3970575502926077 3.5468295701936414 1.058300524425845 0.4582575694955927 1.0344080432788567 1.3416407864998754 0.7937253933193743 0.7348469228349577 0.3741657386773949 2.002498439450078 0.8426149773176406 1.2369316876853016 2.0784609690826543 0.519615242270632 1.4317821063276392 0.583095189484533 1.1445523142259637 0.7937253933193743 0.5744562646538014 1.0246950765959724 1.2206555615733623 1.256980508997664 0.4242640687119198 0.8426149773176448 1.0344080432788636 0.7549834435270705 0.7348469228349577 0.7549834435270892 1.0630145812734761 0.9539392014169439 0.5099019513592695 1.4456832294800923 1.4106735979665916 1.5000000000000047 1.0246950765959655 0.9219544457292933 0.728010988928038 0.0 0.7937253933193743 1.1832159566199256 0.7549834435270799 1.1832159566199256 1.0295630140986942 0.46904157598234175 1.0440306508910533 2.002498439450078 0.9110433579144407 0.7071067811865526 0.7211102550927951 0.6480740698407983 2.0297783130184484 0.8366600265340772 1.7776388834631207 0.9899494936611686 1.8920887928424535 1.2609520212918506 1.5684387141358194 2.7166155414412243 1.4247806848775062 2.2847319317591785 1.7406895185529254 2.202271554554526 0.9000000000000012 1.174734012447065 1.4317821063276344 1.1445523142259606 1.1832159566199256 1.1532562594670728 1.2041594578792307 2.8722813232690143 3.1272991542223783 1.3038404810405362 1.6673332000532985 0.9165151389911854 2.8722813232690143 0.8831760866327933 1.4798648586948735 1.941648783894759 0.7280109889280624 0.6082762530298373 1.4071247279470251 1.8138357147217072 2.229349680960792 2.7459060435491973 1.4456832294800972 0.9055385138137378 1.378404875209019 2.469817807045687 1.3928388277184112 1.1357816691600637 0.5385164807134563 1.3999999999999977 1.5588457268119917 1.3228756555322954 0.9899494936611686 1.7691806012954039 1.6583123951777 1.2767145334803576 1.113552872566002 1.0295630140986942 1.1575836902790118 0.754983443527061
87  3.9115214431215897 3.9786932528155536 4.154515615568198 4.042276586281549 3.9648455203198028 3.5411862419251516 4.102438299353204 3.8613469152615667 4.232020793899766 3.929376540877701 3.738983819167985 3.872983346207418 4.058324777540608 4.548626166217664 3.9446165846632053 3.760319135392633 3.885871845545087 3.879432948254164 3.453983207834107 3.837968212479097 3.531288716601914 3.7907782842049738 4.476605857119879 3.5496478698597698 3.637306695894644 3.7682887362833557 3.7148351242013415 3.786819245752299 3.8626415831655945 3.9127995093027708 3.861346915261566 3.6373066958946407 3.9306488014067096 3.9025632602175717 3.929376540877701 4.1036569057366385 3.853569773599539 3.929376540877701 4.306971093471607 3.8183766184073575 4.006245124802025 4.298837052040935 4.306971093471606 3.6701498607005134 3.4785054261852153 3.9937451095431737 3.7881393849751612 4.123105625617663 3.7749172176353776 3.938273733503046 0.331662479035582 0.3741657386774139 0.2828427124746411 1.615549442140349 0.3741657386773759 1.0816653826391844 0.45825756949557717 2.4372115213907892 0.31622776601682895 1.7492855684535928 2.406241883103191 0.9486832980505243 1.4282856857085673 0.6403124237432822 1.581138830084192 0.31622776601682895 1.1224972160321847 1.256980508997653 1.0488088481701487 1.5394804318340667 0.8660254037844305 0.9899494936611649 0.7483314773547803 0.734846922834948 0.5744562646538014 0.346410161513782 0.346410161513782 0.3741657386774139 0.7549834435270705 1.7146428199482158 1.7029386365926418 1.7832554500127027 1.3038404810405309 0.9055385138137301 1.3190905958272874 0.7937253933193743 0.0 0.9643650760992843 1.2727922061357928 1.5264337522473697 1.367479433117736 0.6244997998398516 1.2806248474865727 2.395829710142188 1.288409872672514 1.1618950038622258 1.1532562594670788 0.7000000000000065 2.443358344574123 1.2206555615733683 1.7000000000000002 1.1357816691600575 1.4035668847618195 1.0488088481701487 1.3228756555323007 2.188606862823927 1.9183326093250896 1.7464249196572932 1.2884098726725057 1.8601075237738258 0.6782329983125117 0.8774964387392261 1.0099504938362058 1.3038404810405253 1.367479433117736 1.0488088481701487 0.8831760866327772 2.4454038521274946 2.5942243542145675 1.1789826122551539 1.2999999999999883 1.2609520212918506 2.3108440016582694 0.670820393249939 1.1832159566199256 1.4282856857085722 0.6633249580710675 0.7071067811865375 1.1618950038622227 1.2165525060596456 1.6431676725154991 2.251666049839542 1.2165525060596514 0.6403124237432822 1.1958260743101368 1.8999999999999961 1.3674794331177464 0.9055385138137378 0.7745966692414705 0.9433981132056456 1.2727922061357986 0.9165151389911699 1.1357816691600575 1.4491376746189322 1.428285685708577 0.9486832980505168 0.8774964387392099 0.7416198487095644 1.212435565298202 0.9486832980505093
88  3.618010503025112 3.558089374931441 3.7669616403674744 3.6262928728937487 3.6864617182333537 3.3867388443752198 3.7549966711037195 3.538361202590827 3.765634076752548 3.5284557528754696 3.519943181359609 3.5369478367654805 3.6304269721342695 4.101219330881974 3.819685850956857 3.74032084185301 3.7134889255254273 3.5888716889852756 3.3015148038438373 3.6193922141707717 3.2434549480453714 3.552463933666323 4.165333119931707 3.2202484376209277 3.3045423283716624 3.3511192160232097 3.3985290935932855 3.502855977627401 3.5538711287833746 3.5242020373412215 3.4554305086342008 3.352610922848039 3.7815340802378072 3.802630668366312 3.5284557528754696 3.73496987939662 3.591656999213596 3.5284557528754696 3.8626415831655936 3.5028559776273993 3.706750598570129 3.721558813185679 3.9038442591886273 3.3852621759621524 3.2787192621509993 3.569313659514951 3.569313659514951 3.7296112397943055 3.5468295701936405 3.591656999213597 1.1832159566199316 0.9327379053088839 1.1357816691600513 0.8944271909999183 0.6082762530298257 0.787400787401184 1.0862780491200312 1.8083141320025133 0.7000000000000065 1.2767145334803716 1.6370705543744921 0.8544003745317554 0.5916079783099688 0.7071067811865476 1.2206555615733712 0.9000000000000012 1.0148891565092224 0.7681145747868631 0.26457513110644615 0.9055385138137457 1.174734012447065 0.6708203932499337 0.5744562646538014 0.624499799839829 0.6164414002969055 0.7681145747868631 0.8185352771872547 1.0816653826392042 0.7071067811865476 1.1618950038622349 1.0246950765959655 1.1090536506409499 0.8185352771872374 0.9110433579144289 1.1618950038622196 1.1832159566199256 0.9643650760992843 0.0 1.0344080432788705 0.9165151389911699 0.8602325267042598 0.761577310586399 0.7141428428542836 1.729161646579059 0.8306623862918104 0.9486832980505131 0.8717797887081377 0.616441400296894 1.865475810617764 0.8366600265340858 2.236067977499793 1.1224972160321847 2.0049937655763377 1.4317821063276293 1.816590212458502 2.7676705006196087 1.4730919862656242 2.2847319317591723 1.5524174696259967 2.6134268690743956 1.3527749258468729 1.157583690279018 1.6093476939431048 1.1180339887499076 1.4832396974191289 1.6217274740226928 1.4106735979665865 3.2109188716004646 3.0495901363953877 0.7071067811865476 1.9646882704388535 1.2165525060596514 2.8266588050205206 0.8124038404635852 1.8681541692269428 2.1047565179849173 0.8185352771872286 1.0148891565092155 1.5297058540778365 1.830300521772315 2.1702534414210755 3.0495901363953806 1.584297951775492 0.8831760866327854 1.256980508997653 2.517935662402835 1.9646882704388535 1.45258390463339 0.9949874371066174 1.6248076809271923 1.8574175621006679 1.5779733838059529 1.1224972160321847 2.07605394920267 2.0712315177208027 1.513274595042153 0.8717797887081377 1.2884098726725168 1.7944358444926358 1.1789826122551599
89  3.0000000000000013 2.9983328701129914 3.1464265445104553 2.996664812754341 3.0364452901377965 2.7239676943752476 3.0740852297878787 2.9137604568666933 3.1543620591175 2.9495762407505244 2.915475947422654 2.8740215726399825 3.0610455730027932 3.4828149534536 3.264965543462902 3.0886890422961013 3.082207001484488 2.96479341607472 2.7221315177632404 2.9410882339705506 2.6776855677991787 2.8827070610799153 3.4899856733230306 2.596150997149437 2.6172504656604803 2.7964262908219126 2.753179979587238 2.8948229652260284 2.9698484809834995 2.8827070610799153 2.8478061731796283 2.78747197295327 3.093541659651605 3.1543620591175014 2.9495762407505244 3.165438358268882 3.051229260478473 2.9495762407505244 3.2388269481403307 2.8948229652260262 3.07408522978788 3.246536616149585 3.2449961479175915 2.7110883423451906 2.5573423705088842 2.9883105594967883 2.8896366553599795 3.0886890422961 2.924038303442692 2.9916550603303187 1.539480431834076 0.9380831519647063 1.5427248620541545 0.7141428428542935 1.0677078252031313 0.4582575694955927 1.0148891565092366 1.2569805089976556 1.1224972160321847 0.547722557505183 1.3453624047073718 0.3741657386773949 0.9486832980505243 0.7937253933193743 0.5099019513592905 1.148912529307609 0.4472135954999611 0.4690415759823569 1.0954451150103335 0.5744562646538137 0.9327379053088839 0.54772255750517 1.1916375287813052 0.8124038404635939 0.8306623862918147 1.0488088481701556 1.4071247279470303 1.4764823060233472 0.6082762530298257 0.787400787401184 0.7071067811865476 0.787400787401184 0.42426406871193656 1.157583690279024 0.48989794855665214 0.7549834435270799 1.2727922061357928 1.0344080432788705 0.0 0.519615242270673 0.519615242270673 0.7141428428542786 0.4690415759823493 1.2569805089976556 0.31622776601686264 0.1732050807568705 0.17320508075693203 0.6403124237432933 1.3228756555323007 0.2236067977500044 2.3727621035409396 1.220655561573374 2.4758836806279856 1.7320508075688732 2.1236760581595346 3.3000000000000003 1.029563014098708 2.826658805020513 2.1447610589527204 2.8913664589601944 1.5297058540778412 1.590597372058687 2.009975124224176 1.2489995996796805 1.5132745950421576 1.7663521732655747 1.7378147196982714 3.552463933666325 3.661966684720116 1.2845232578665151 2.300000000000001 1.0816653826392042 3.4205262752974184 1.2124355652982253 2.121320343559646 2.5416530054277686 1.0677078252031247 1.067707825203138 1.8894443627691204 2.353720459187968 2.764054992217053 3.42198772645374 1.9339079605813776 1.2529964086141698 1.634013463836824 3.067572330035595 2.027313493271329 1.6911534525287761 0.9486832980505168 2.0074859899884734 2.1633307652783986 1.9235384061671426 1.220655561573374 2.391652148620276 2.302172886644273 1.8493242008907012 1.3820274961085242 1.584297951775492 1.79164728671689 1.157583690279024
90  3.021588985947626 2.9291637031753615 3.1032241298365792 2.9376861643136767 3.0708305065568173 2.840774542268357 3.0626785662227114 2.9189039038652855 3.0561413579872245 2.899999999999998 2.9849623113198605 2.875760768909682 2.989983277545209 3.3970575502926055 3.374907406137242 3.2726136343907135 3.1733263305244828 2.986636904613616 2.8319604517012595 3.0166206257996713 2.705549851693737 2.942787793912432 3.4971416900091428 2.5942243542145715 2.63058928759318 2.7331300737432906 2.762245463386626 2.92403830344269 2.9782545223670858 2.846049894151543 2.796426290821914 2.8071337695236367 3.215587038162704 3.295451410656816 2.899999999999998 3.128897569432404 3.082207001484487 2.899999999999998 3.155946767611899 2.903446228191595 3.0886890422960986 3.0545048698602515 3.193743884534262 2.7386127875258306 2.6589471600616634 2.9154759474226504 2.969848480983501 3.0446674695276665 2.9899832775452113 2.9765752132274432 1.8000000000000065 1.2609520212918506 1.7804493814764821 0.19999999999999787 1.2206555615733683 0.616441400296894 1.3638181696985854 0.9746794344808942 1.315294643796592 0.38729833462073987 0.9165151389911699 0.6999999999999963 0.6557438524302053 1.0099504938362058 0.5744562646538076 1.4035668847618195 0.7416198487095644 0.47958315233127613 0.9327379053088763 0.24494897427832246 1.2409673645990766 0.6708203932499337 1.2206555615733683 0.9746794344808906 1.0295630140986942 1.2767145334803687 1.5588457268119917 1.68819430161342 0.8366600265340688 0.6244997998398403 0.299999999999982 0.43588989435408104 0.38729833462073066 1.2609520212918506 0.7416198487095595 1.1832159566199256 1.5264337522473697 0.9165151389911699 0.519615242270673 0.0 0.4242640687119198 0.9899494936611614 0.3316624790355284 0.9327379053088801 0.30000000000001753 0.5830951894845147 0.4898979485566304 0.860232526704268 1.0954451150103335 0.3741657386773949 2.592296279363141 1.3038404810405309 2.6570660511172797 1.8999999999999961 2.302172886644267 3.472751070837068 0.8774964387392099 2.9899832775452104 2.2203603311174502 3.1543620591175014 1.7860571099491744 1.7029386365926376 2.197726097583584 1.2369316876852987 1.6124515496597125 1.9974984355438201 1.9364916731037047 3.824918299781055 3.7762415176998436 1.174734012447071 2.517935662402835 1.1832159566199256 3.5651086939951786 1.31909059582729 2.3685438564653993 2.7622454633866282 1.2124355652982077 1.2922847983320036 2.024845673131657 2.5436194683953834 2.9103264421710517 3.70135110466435 2.0663978319771847 1.4071247279470251 1.7146428199482198 3.24037034920393 2.2847319317591723 1.9157244060667984 1.1789826122551479 2.2181073012818775 2.360084744241188 2.128379665379283 1.3038404810405309 2.605762844159075 2.531797780234432 2.0322401432901565 1.4142135623730951 1.7832554500127067 2.063976744055027 1.3674794331177307
91  3.3120990323358397 3.2434549480453727 3.407345007480164 3.235737937472686 3.3541019662496856 3.103224129836582 3.355592347112505 3.209361307176241 3.361547262794323 3.198437118343895 3.2603680773802215 3.1575306807693875 3.2954514106568196 3.701351104664351 3.645545226711637 3.5114099732158874 3.4568772034887214 3.283291031876403 3.095157508108433 3.2893768406797053 2.989983277545209 3.228002478313797 3.7907782842049738 2.9034462281915974 2.8948229652260236 3.041381265149111 3.061045573002794 3.2109188716004637 3.2756678708318394 3.136877428271625 3.095157508108432 3.1144823004794855 3.458323293158118 3.5440090293338704 3.198437118343895 3.4423828956117 3.3793490497431593 3.198437118343895 3.4612136599753565 3.1953090617340894 3.388214869219484 3.3926390907374744 3.4899856733230297 3.0430248109405884 2.9137604568666933 3.234192325759249 3.2310988842807022 3.342154993413682 3.264965543462902 3.2771939216347894 1.6552945357246833 1.126942766958469 1.5968719422671347 0.5099019513592765 1.081665382639191 0.31622776601680647 1.174734012447077 1.284523257866507 1.1618950038622227 0.6244997998398346 1.2083045973594546 0.670820393249939 0.7810249675906651 0.7615773105863897 0.8660254037844346 1.3152946437965758 0.519615242270673 0.4795831523312613 0.8660254037844386 0.5291502622129192 1.0198039027185601 0.7549834435270657 0.9949874371066174 0.6999999999999963 0.9591663046625374 1.1874342087037904 1.3892443989449728 1.4866068747318437 0.6633249580710783 0.9433981132056607 0.6403124237432822 0.7549834435270705 0.5916079783099568 0.9539392014169513 0.5196152422706662 1.0295630140986942 1.367479433117736 0.8602325267042598 0.519615242270673 0.4242640687119198 0.0 0.7745966692414797 0.5000000000000071 1.2609520212918477 0.2645751311064327 0.48989794855663765 0.4242640687119198 0.7745966692414797 1.4628738838327795 0.4242640687119198 2.3194827009486425 1.0392304845413256 2.4041630560342617 1.590597372058687 2.0297783130184484 3.196873472629156 0.7937253933193743 2.7018512172212614 1.941648783894759 2.9103264421710517 1.577973383805944 1.4560219778561003 1.967231557290605 1.0246950765959655 1.4352700094407331 1.7860571099491744 1.6522711641858319 3.545419580247166 3.507135583350038 0.9273618495495777 2.284731931759166 0.969535971483272 3.28785644455472 1.1224972160321847 2.1047565179849204 2.4839484696748446 1.0246950765959584 1.0630145812734695 1.7606816861658994 2.273763400180415 2.651414716712568 3.4409301068170492 1.8138357147217032 1.1224972160321784 1.3564659966250496 3.0166206257996704 2.0396078054371203 1.6217274740226841 0.9643650760992917 2.0049937655763412 2.1377558326432 1.977371993328518 1.0392304845413256 2.3473389188610927 2.304343724360583 1.8574175621006679 1.224744871391595 1.5620499351813255 1.8275666882496997 1.0816653826391975
92  3.5958309192730384 3.622154055254965 3.7854986461495397 3.648287269390939 3.640054944640258 3.2726136343907113 3.722902093797256 3.524202037341216 3.8183766184073553 3.570714214271424 3.468429039204924 3.5057096285916187 3.6905284174491846 4.144876355212539 3.7536648758246915 3.5679125549822532 3.631803959466973 3.5637059362410906 3.228002478313794 3.5298725189445563 3.2403703492039266 3.4785054261852166 4.124318125460255 3.2109188716004615 3.252691193458115 3.4132096331752 3.3719430600174696 3.479942528261062 3.5566838487557457 3.5270384177096794 3.484250278036867 3.3555923471125 3.649657518178931 3.6715119501371625 3.570714214271424 3.774917217635373 3.5972211497209887 3.570714214271424 3.90128184062623 3.494281041931228 3.682390527904392 3.8923000912057106 3.906404996924922 3.3316662497915335 3.1511902513177414 3.62491379207837 3.4756294393965512 3.7376463182061506 3.4899856733230274 3.6027767069303627 0.92736184954957 0.38729833462074903 0.866025403784455 1.1045361017187223 0.4582575694955927 0.4690415759823569 0.4242640687119198 1.9104973174542759 0.5196152422706457 1.1789826122551568 1.892088792842446 0.45825756949557717 1.0816653826391975 0.1414213562372452 1.1269427669584533 0.6403124237432822 0.5196152422706594 0.7681145747868537 0.8185352771872374 1.0392304845413256 0.5291502622129057 0.6403124237432878 0.6244997998398403 0.2999999999999583 0.4472135954999611 0.538516480713443 0.7549834435270705 0.7810249675906742 0.1999999999999801 1.2999999999999992 1.2041594578792247 1.2999999999999992 0.8426149773176321 0.6244997998398403 0.7141428428542836 0.46904157598234175 0.6244997998398516 0.761577310586399 0.7141428428542786 0.9899494936611614 0.7745966692414797 0.0 0.8062257748298541 1.8841443681416745 0.7141428428542737 0.5999999999999936 0.5830951894845208 0.346410161513782 1.9748417658131479 0.6782329983125222 1.8165902124584943 0.8246211251235276 1.7832554500127027 1.0999999999999908 1.4966629547095749 2.5961509971494356 1.3379088160259622 2.1213203435596424 1.4866068747318484 2.2427661492005773 0.9000000000000012 0.9591663046625448 1.337908816025957 0.964365076099299 1.174734012447071 1.1958260743101428 1.0630145812734562 2.8722813232690143 2.969848480983503 0.9055385138137536 1.643167672515495 0.860232526704268 2.7147743920996463 0.6164414002968824 1.4662878298615198 1.8357559750685792 0.4999999999999858 0.4999999999999858 1.2727922061357873 1.6401219466856762 2.0566963801203144 2.7349588662354694 1.330413469565011 0.583095189484533 1.0770329614269059 2.3706539182259347 1.4832396974191289 1.0344080432788567 0.45825756949557717 1.334166406412639 1.5394804318340667 1.3076696830622052 0.8246211251235276 1.7406895185529132 1.694107434609743 1.2369316876852987 0.8366600265340772 0.938083151964691 1.2727922061357761 0.6708203932499178
